SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2025054S13182,2025,12,SP,MM,RAE,2025-02-23 12:00:00,NR,-15.9,-179.1, , , ,PROVISIONAL,112,106,O______________,tcvitals,SH192025,-15.9,-179.1, , ,54,983,0,104,100,61,91, , , , , , , , ,1006,152,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,185
2025054S13182,2025,12,SP,MM,RAE,2025-02-23 15:00:00,NR,-16.2,-179.0, , , ,PROVISIONAL,117,117,P______________, ,SH192025,-16.2,-179.0, , ,57,986,0,104,100,61,91, , , , , , , , ,1007,159,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,170
2025054S13182,2025,12,SP,MM,RAE,2025-02-23 18:00:00,NR,-16.6,-179.0, , , ,PROVISIONAL,119,101,O______________,tcvitals,SH192025,-16.6,-179.0, , ,60,988,0,104,100,61,91, , , , , , , , ,1007,165,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,190
2025054S13182,2025,12,SP,MM,RAE,2025-02-23 21:00:00,NR,-17.2,-179.2, , , ,PROVISIONAL,105,105,P______________, ,SH192025,-17.2,-179.2, , ,60,988,0,113,94,74,111, , , , , , , , ,1007,157,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,195
2025054S13182,2025,12,SP,MM,RAE,2025-02-24 00:00:00,NR,-17.9,-179.4, , , ,PROVISIONAL,143,143,O______________,tcvitals,SH192025,-17.9,-179.4, , ,60,988,0,121,87,87,131, , , , , , , , ,1007,148,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,190
2025054S13182,2025,12,SP,MM,RAE,2025-02-24 03:00:00,NR,-18.5,-179.4, , , ,PROVISIONAL,204,204,P______________, ,SH192025,-18.5,-179.4, , ,62,983,0,130,81,83,133, , , , , , , , ,1006,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,175
2025054S13182,2025,12,SP,MM,RAE,2025-02-24 06:00:00,NR,-19.1,-179.3, , , ,PROVISIONAL,238,238,O______________,tcvitals,SH192025,-19.1,-179.3, , ,64,978,1,139,74,78,134, , , , , , , , ,1004,91,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,170
2025054S13182,2025,12,SP,MM,RAE,2025-02-24 09:00:00,NR,-19.7,-179.2, , , ,PROVISIONAL,284,284,P______________, ,SH192025,-19.7,-179.2, , ,70,974,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165
2025054S13182,2025,12,SP,MM,RAE,2025-02-24 12:00:00,NR,-20.3,-179.0, , , ,PROVISIONAL,344,344,I______________,tcvitals,SH192025,-20.3,-179.0, , ,77,970,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,160
2025054S13182,2025,12,SP,MM,RAE,2025-02-24 15:00:00,NR,-20.9,-178.7, , , ,PROVISIONAL,415,415,P______________, ,SH192025,-20.9,-178.7, , ,83,965,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,155
2025054S13182,2025,12,SP,MM,RAE,2025-02-24 18:00:00,NR,-21.5,-178.4, , , ,PROVISIONAL,486,486,O______________,tcvitals,SH192025,-21.5,-178.4, , ,89,961,2,109,65,61,91, , , , , , , , ,1004,91,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,150
2025054S13182,2025,12,SP,MM,RAE,2025-02-24 21:00:00,NR,-22.2,-177.9, , , ,PROVISIONAL,579,579,P______________, ,SH192025,-22.2,-177.9, , ,87,965,2,109,65,61,91, , , , , , , , ,1007,113,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,155
2025054S13182,2025,12,SP,MM,RAE,2025-02-25 00:00:00,NR,-22.8,-177.7, , , ,PROVISIONAL,645,645,O______________,tcvitals,SH192025,-22.8,-177.7, , ,84,968,2,109,65,61,91, , , , , , , , ,1009,134,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,190
2025054S13182,2025,12,SP,MM,RAE,2025-02-25 03:00:00,NR,-23.2,-178.1, , , ,PROVISIONAL,660,660,P______________, ,SH192025,-23.2,-178.1, , ,72,978,1,109,65,61,91, , , , , , , , ,1009,134,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,225
2025054S13182,2025,12,SP,MM,RAE,2025-02-25 06:00:00,NR,-23.6,-178.5, , , ,PROVISIONAL,680,680,O______________,tcvitals,SH192025,-23.6,-178.5, , ,60,988,0,109,65,61,91, , , , , , , , ,1009,134,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,190
2025054S13182,2025,12,SP,MM,RAE,2025-02-25 09:00:00,NR,-24.0,-178.3, , , ,PROVISIONAL,729,729,P______________, ,SH192025,-24.0,-178.3, , ,56,991,0,109,65,61,91, , , , , , , , ,1010,130,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,140
2025054S13182,2025,12,SP,MM,RAE,2025-02-25 12:00:00,NR,-24.5,-177.7, , , ,PROVISIONAL,806, ,O______________,tcvitals,SH192025,-24.5,-177.7, , ,51,994,0,109,65,61,91, , , , , , , , ,1010,126,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,130
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-23 06:00:00,NR,-16.7,107.3, , , ,PROVISIONAL,912,912,O______________,tcvitals,SH202025,-16.7,107.3, , ,39,998,0, , , , , , , , , , , , ,1008,131,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,250
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-23 09:00:00,NR,-16.9,106.7, , , ,PROVISIONAL,947,947,P______________, ,SH202025,-16.9,106.7, , ,42,998,0, , , , , , , , , , , , ,1008,131,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,250
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-23 12:00:00,NR,-17.2,106.0, , , ,PROVISIONAL,989,989,O______________,tcvitals,SH202025,-17.2,106.0, , ,45,998,0,39,52,61,61, , , , , , , , ,1008,131,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,245
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-23 15:00:00,NR,-17.5,105.4, , , ,PROVISIONAL,1025,1025,P______________, ,SH202025,-17.5,105.4, , ,45,999,0,39,52,61,61, , , , , , , , ,1008,131,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,240
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-23 18:00:00,NR,-17.8,104.9, , , ,PROVISIONAL,1054,1045,O______________,tcvitals,SH202025,-17.8,104.9, , ,45,999,0,39,52,61,61, , , , , , , , ,1008,131,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,225
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-23 21:00:00,NR,-18.1,104.7, , , ,PROVISIONAL,1055,1044,P______________, ,SH202025,-18.1,104.7, , ,50,997,0,39,52,61,61, , , , , , , , ,1009,161,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,205
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-24 00:00:00,NR,-18.4,104.6, , , ,PROVISIONAL,1047,1047,O______________,tcvitals,SH202025,-18.4,104.6, , ,54,995,0,39,52,61,61, , , , , , , , ,1010,191,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,225
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-24 03:00:00,NR,-18.7,104.1, , , ,PROVISIONAL,1079,1079,P______________, ,SH202025,-18.7,104.1, , ,64,990,1,37,48,59,53, , , , , , , , ,1010,193,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,240
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-24 06:00:00,NR,-19.0,103.6, , , ,PROVISIONAL,1114,1114,O______________,tcvitals,SH202025,-19.0,103.6, , ,74,985,1,35,44,57,44, , , , , , , , ,1010,195,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,235
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-24 09:00:00,NR,-19.2,103.3, , , ,PROVISIONAL,1134,1126,P______________, ,SH202025,-19.2,103.3, , ,74,985,1,50,53,57,40, , , , , , , , ,1010,195,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,215
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-24 12:00:00,NR,-19.5,103.2, , , ,PROVISIONAL,1133,1129,O______________,tcvitals,SH202025,-19.5,103.2, , ,74,985,1,65,61,57,35, , , , , , , , ,1010,195,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,205
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-24 15:00:00,NR,-19.8,103.0, , , ,PROVISIONAL,1142,1132,P______________, ,SH202025,-19.8,103.0, , ,84,972,2,65,61,57,35, , , , , , , , ,1011,206,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,200
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-24 18:00:00,NR,-20.2,102.9, , , ,PROVISIONAL,1139,1136,O______________,tcvitals,SH202025,-20.2,102.9, , ,93,958,2,65,61,57,35, , , , , , , , ,1011,217,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,200
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-24 21:00:00,NR,-20.6,102.7, , , ,PROVISIONAL,1148,1145,P______________, ,SH202025,-20.6,102.7, , ,96,960,3,57,57,55,42, , , , , , , , ,1011,196,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,205
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-25 00:00:00,NR,-21.1,102.5, , , ,PROVISIONAL,1157,1155,O______________,tcvitals,SH202025,-21.1,102.5, , ,99,962,3,48,52,52,48, , , , , , , , ,1011,174,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,200
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-25 03:00:00,NR,-21.6,102.3, , , ,PROVISIONAL,1168,1166,P______________, ,SH202025,-21.6,102.3, , ,99,962,3,61,61,59,53, , , , , , , , ,1011,170,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,195
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-25 06:00:00,NR,-22.0,102.2, , , ,PROVISIONAL,1174,1163,O______________,tcvitals,SH202025,-22.0,102.2, , ,99,962,3,74,70,65,57, , , , , , , , ,1011,165,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,190
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-25 09:00:00,NR,-22.4,102.2, , , ,PROVISIONAL,1163,1154,P______________, ,SH202025,-22.4,102.2, , ,96,964,3,74,70,65,57, , , , , , , , ,1011,165,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,180
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-25 12:00:00,NR,-22.8,102.2, , , ,PROVISIONAL,1154,1150,O______________,tcvitals,SH202025,-22.8,102.2, , ,93,965,2,74,70,65,57, , , , , , , , ,1011,165,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,185
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-25 15:00:00,NR,-23.4,102.1, , , ,PROVISIONAL,1153,1153,P______________, ,SH202025,-23.4,102.1, , ,91,967,2,74,70,65,57, , , , , , , , ,1012,148,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,190
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-25 18:00:00,NR,-23.9,102.0, , , ,PROVISIONAL,1157,1143,O______________,tcvitals,SH202025,-23.9,102.0, , ,89,968,2,74,70,65,57, , , , , , , , ,1012,131,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,175
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-25 21:00:00,NR,-24.3,102.2, , , ,PROVISIONAL,1133,1104,P______________, ,SH202025,-24.3,102.2, , ,77,977,1,74,70,65,57, , , , , , , , ,1012,120,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,155
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-26 00:00:00,NR,-24.7,102.4, , , ,PROVISIONAL,1104,1087,O______________,tcvitals,SH202025,-24.7,102.4, , ,64,986,1,74,70,65,57, , , , , , , , ,1012,109,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,160
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-26 03:00:00,NR,-25.1,102.5, , , ,PROVISIONAL,1087,1062,P______________, ,SH202025,-25.1,102.5, , ,55,993,0,74,61,59,59, , , , , , , , ,1013,107,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,160
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-26 06:00:00,NR,-25.5,102.7, , , ,PROVISIONAL,1062,1008,O______________,tcvitals,SH202025,-25.5,102.7, , ,45,999,0,74,52,52,61, , , , , , , , ,1013,104,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,145
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-26 09:00:00,NR,-25.9,103.2, , , ,PROVISIONAL,1008,955,P______________, ,SH202025,-25.9,103.2, , ,40,1003,0,66,52,52,53, , , , , , , , ,1014,102,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,130
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-26 12:00:00,NR,-26.3,103.7, , , ,PROVISIONAL,955,925,O______________,tcvitals,SH202025,-26.3,103.7, , ,35,1006,0,57,52,52,44, , , , , , , , ,1014,100,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,125
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-26 15:00:00,NR,-26.5,104.0, , , ,PROVISIONAL,925,905,P______________, ,SH202025,-26.5,104.0, , ,35,1006,0,48,70,55,44, , , , , , , , ,1014,105,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,125
2025054S17107,2025,13,SI,WA,BIANCA,2025-02-26 18:00:00,NR,-26.6,104.2, , , ,PROVISIONAL,905, ,O______________,tcvitals,SH202025,-26.6,104.2, , ,35,1005,0,39,87,57,44, , , , , , , , ,1014,109,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,120
2025056S16171,2025,14,SP,MM,SERU,2025-02-24 18:00:00,NR,-16.4,170.7, , , ,PROVISIONAL,309,309,O______________,tcvitals,SH212025,-16.4,170.7, , ,39,983,0, , , , , , , , , , , , ,1004,109,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,150
2025056S16171,2025,14,SP,MM,SERU,2025-02-24 21:00:00,NR,-16.6,170.8, , , ,PROVISIONAL,319,319,P______________, ,SH212025,-16.6,170.8, , ,42,982,0, , , , , , , , , , , , ,1006,168,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,155
